episode,decision,car_wait,bike_wait,ped_wait,car_queue,bike_queue,reward_mean,reward_min,reward_max,epsilon,mean_q
10,429,1635.5,426.5,63.5,33.0,8.0,-3.0,-3.0,-3.0,0.7722,-4.24084
10,430,1749.5,451.5,2.0,32.0,7.0,3.0,3.0,3.0,0.7721,-4.25708
10,431,2009.5,521.5,8.0,35.0,7.0,-1.85273,-1.85273,-1.85273,0.7721,-4.25049
10,432,1662.5,534.0,25.5,31.0,7.0,-3.0,-3.0,-3.0,0.7721,-4.26478
10,433,1675.5,545.0,48.5,33.0,9.0,-3.0,-3.0,-3.0,0.772,-4.27579
10,434,1577.0,236.0,82.5,26.0,6.0,-3.0,-3.0,-3.0,0.772,-4.28121
10,435,1031.5,53.0,117.5,18.0,4.0,-3.0,-3.0,-3.0,0.772,-4.27901
10,436,936.5,1.5,0.0,14.0,1.0,3.0,3.0,3.0,0.7719,-4.26631
10,437,1076.5,11.5,0.5,21.0,1.0,-0.37925,-0.37925,-0.37925,0.7719,-4.27829
10,438,1284.0,25.5,4.5,27.0,4.0,-1.25193,-1.25193,-1.25193,0.7719,-4.2607
10,439,1327.5,54.5,14.5,30.0,3.0,-2.24202,-2.24202,-2.24202,0.7718,-4.2509
10,440,1494.0,86.0,32.5,33.0,4.0,-3.0,-3.0,-3.0,0.7718,-4.22737
10,441,1684.5,126.0,17.5,34.0,4.0,2.77116,2.77116,2.77116,0.7718,-4.2077
10,442,1873.0,171.0,38.0,35.0,6.0,-3.0,-3.0,-3.0,0.7717,-4.20713
10,443,2048.0,221.5,35.5,34.0,6.0,0.13452,0.13452,0.13452,0.7717,-4.21752
10,444,2284.5,245.0,0.5,35.0,8.0,3.0,3.0,3.0,0.7717,-4.21264
10,445,2502.5,314.0,1.5,33.0,7.0,-0.71344,-0.71344,-0.71344,0.7716,-4.19889
10,446,2762.5,384.0,4.5,33.0,7.0,-1.21663,-1.21663,-1.21663,0.7716,-4.20258
10,447,3023.0,455.5,13.5,35.0,8.0,-2.49188,-2.49188,-2.49188,0.7716,-4.18877
10,448,2047.0,269.0,15.0,27.0,5.0,1.75279,1.75279,1.75279,0.7715,-4.17263
10,449,1439.5,194.5,30.0,19.0,3.0,-1.95061,-1.95061,-1.95061,0.7715,-4.1966
10,450,1128.0,224.5,45.0,15.0,3.0,-2.6468,-2.6468,-2.6468,0.7715,-4.20443
10,451,956.5,42.0,0.0,13.0,2.0,3.0,3.0,3.0,0.7714,-4.2043
10,452,1086.5,67.5,0.0,24.0,4.0,-0.27677,-0.27677,-0.27677,0.7714,-4.20631
10,453,1290.5,114.5,17.5,29.0,7.0,-3.0,-3.0,-3.0,0.7714,-4.22399
10,454,1286.5,102.5,0.0,32.0,6.0,3.0,3.0,3.0,0.7713,-4.19668
10,455,1420.0,171.0,0.0,36.0,8.0,-0.34436,-0.34436,-0.34436,0.7713,-4.19709
10,456,1599.5,200.5,0.0,34.0,7.0,-0.37403,-0.37403,-0.37403,0.7713,-4.18429
10,457,1823.5,224.5,0.0,37.0,7.0,-0.44855,-0.44855,-0.44855,0.7712,-4.19367
10,458,1909.0,294.5,1.5,35.0,7.0,-0.57574,-0.57574,-0.57574,0.7712,-4.21876
10,459,1778.5,173.5,5.5,28.0,4.0,-0.43469,-0.43469,-0.43469,0.7712,-4.19703
10,460,1508.0,105.0,15.5,20.0,2.0,-1.52248,-1.52248,-1.52248,0.7711,-4.16737
10,461,1407.0,83.0,26.5,19.0,2.0,-2.11421,-2.11421,-2.11421,0.7711,-4.1627
10,462,1342.0,103.0,42.0,15.0,2.0,-3.0,-3.0,-3.0,0.7711,-4.14774
10,463,1316.5,0.0,0.0,16.0,0.0,3.0,3.0,3.0,0.771,-4.15137
10,464,1317.5,5.0,5.0,24.0,2.0,-1.06911,-1.06911,-1.06911,0.771,-4.12713
10,465,1498.5,14.5,0.0,28.0,1.0,0.71178,0.71178,0.71178,0.771,-4.10639
10,466,1647.5,25.5,0.0,31.0,2.0,-0.29131,-0.29131,-0.29131,0.7709,-4.10779
10,467,1734.5,45.5,0.0,29.0,2.0,-0.18939,-0.18939,-0.18939,0.7709,-4.11564
10,468,1617.0,65.5,2.5,31.0,2.0,-0.34112,-0.34112,-0.34112,0.7709,-4.09674
10,469,1607.0,89.5,7.5,32.0,3.0,-1.07577,-1.07577,-1.07577,0.7708,-4.09065
10,470,1909.0,119.5,12.5,36.0,3.0,-1.66154,-1.66154,-1.66154,0.7708,-4.07883
10,471,2185.5,149.5,0.0,34.0,3.0,2.09619,2.09619,2.09619,0.7708,-4.09625
10,472,2475.0,181.0,0.0,36.0,4.0,-0.58039,-0.58039,-0.58039,0.7707,-4.10963
10,473,2799.5,224.0,6.0,39.0,5.0,-1.93368,-1.93368,-1.93368,0.7707,-4.11068
10,474,2699.0,255.5,21.0,37.0,5.0,-3.0,-3.0,-3.0,0.7707,-4.12276
10,475,2570.5,106.5,36.0,34.0,5.0,-2.73093,-2.73093,-2.73093,0.7706,-4.11871
10,476,2230.5,141.5,16.5,36.0,6.0,3.0,3.0,3.0,0.7706,-4.14274
10,477,2282.5,203.0,27.0,34.0,7.0,-2.40996,-2.40996,-2.40996,0.7706,-4.15076
10,478,2419.5,178.0,10.5,36.0,5.0,3.0,3.0,3.0,0.7705,-4.17352
10,479,2634.0,228.0,0.0,37.0,5.0,1.7584,1.7584,1.7584,0.7705,-4.19221
10,480,2853.0,286.0,6.0,39.0,8.0,-1.75981,-1.75981,-1.75981,0.7705,-4.17468
10,481,2797.0,310.0,16.0,39.0,9.0,-2.05082,-2.05082,-2.05082,0.7704,-4.17365
10,482,2952.0,356.0,29.0,37.0,8.0,-3.0,-3.0,-3.0,0.7704,-4.18034
10,483,3009.0,437.0,6.0,38.0,9.0,3.0,3.0,3.0,0.7704,-4.17322
10,484,3083.5,536.5,0.0,40.0,12.0,0.99292,0.99292,0.99292,0.7704,-4.16587
10,485,3301.0,664.5,0.0,43.0,14.0,-0.58435,-0.58435,-0.58435,0.7703,-4.1695
10,486,3383.0,804.5,5.0,42.0,14.0,-1.41087,-1.41087,-1.41087,0.7703,-4.16936
10,487,2964.0,871.0,0.0,40.0,14.0,1.74084,1.74084,1.74084,0.7703,-4.15738
10,488,3111.0,1018.5,1.5,45.0,17.0,-0.79968,-0.79968,-0.79968,0.7702,-4.14739
10,489,3335.5,1200.0,9.0,50.0,20.0,-2.26359,-2.26359,-2.26359,0.7702,-4.11763
10,490,2656.5,696.0,17.0,43.0,16.0,0.27641,0.27641,0.27641,0.7702,-4.10894
10,491,1402.5,460.0,33.0,28.0,11.0,-0.73696,-0.73696,-0.73696,0.7701,-4.10463
10,492,1206.5,227.0,2.0,21.0,5.0,3.0,3.0,3.0,0.7701,-4.09725
10,493,1368.0,280.5,0.0,28.0,9.0,0.04922,0.04922,0.04922,0.7701,-4.09886
10,494,1580.0,374.5,6.5,36.0,10.0,-1.90405,-1.90405,-1.90405,0.77,-4.10342
10,495,1320.5,373.5,21.5,36.0,10.0,-2.69894,-2.69894,-2.69894,0.77,-4.12313
10,496,1502.0,329.0,1.0,34.0,7.0,3.0,3.0,3.0,0.77,-4.13261
10,497,1669.0,406.0,6.5,38.0,9.0,-1.5846,-1.5846,-1.5846,0.7699,-4.14603
10,498,1825.5,497.5,21.0,40.0,10.0,-3.0,-3.0,-3.0,0.7699,-4.15477
10,499,2112.0,602.0,41.0,44.0,11.0,-3.0,-3.0,-3.0,0.7699,-4.15216
10,500,2301.0,641.5,40.0,41.0,10.0,-0.19379,-0.19379,-0.19379,0.7698,-4.16677
10,501,2456.0,741.5,57.0,39.0,10.0,-3.0,-3.0,-3.0,0.7698,-4.15733
10,502,2757.0,854.0,2.0,48.0,13.0,3.0,3.0,3.0,0.7698,-4.15822
10,503,2956.0,987.5,0.5,48.0,14.0,-0.2399,-0.2399,-0.2399,0.7697,-4.14375
10,504,3296.0,1133.0,7.5,50.0,16.0,-2.32009,-2.32009,-2.32009,0.7697,-4.14765
10,505,3299.0,1175.0,0.0,49.0,16.0,1.52498,1.52498,1.52498,0.7697,-4.12031
10,506,3153.5,1340.0,1.5,48.0,17.0,-0.28339,-0.28339,-0.28339,0.7696,-4.0958
10,507,3416.0,1517.5,10.5,52.0,20.0,-2.64625,-2.64625,-2.64625,0.7696,-4.08844
10,508,3608.0,1722.5,0.0,53.0,22.0,1.5797,1.5797,1.5797,0.7696,-4.07428
10,509,3748.0,1937.0,3.0,50.0,22.0,-1.20002,-1.20002,-1.20002,0.7695,-4.0602
10,510,3709.0,1836.5,10.5,50.0,20.0,-1.37522,-1.37522,-1.37522,0.7695,-4.03336
10,511,3719.5,2011.5,20.5,47.0,19.0,-2.3885,-2.3885,-2.3885,0.7695,-4.02925
10,512,3902.0,2204.5,30.5,50.0,21.0,-2.73231,-2.73231,-2.73231,0.7694,-4.02716
10,513,2980.5,1274.5,40.5,39.0,17.0,0.90655,0.90655,0.90655,0.7694,-4.03035
10,514,2626.5,1412.0,50.5,36.0,16.0,-1.66082,-1.66082,-1.66082,0.7694,-4.04774
10,515,2757.5,1563.0,0.0,39.0,16.0,3.0,3.0,3.0,0.7693,-4.05647
10,516,2925.5,1742.0,0.0,46.0,22.0,-0.56526,-0.56526,-0.56526,0.7693,-4.05976
10,517,2999.0,1898.5,0.0,46.0,22.0,-0.35844,-0.35844,-0.35844,0.7693,-4.07979
10,518,3084.0,2118.5,1.5,46.0,22.0,-0.78803,-0.78803,-0.78803,0.7692,-4.08859
10,519,2646.0,1594.5,14.5,42.0,18.0,-1.2012,-1.2012,-1.2012,0.7692,-4.1052
10,520,1146.5,991.5,29.5,26.0,12.0,0.45095,0.45095,0.45095,0.7692,-4.11842
10,521,1289.0,669.0,30.0,27.0,11.0,0.08876,0.08876,0.08876,0.7691,-4.12506
10,522,1377.0,622.5,5.0,28.0,9.0,3.0,3.0,3.0,0.7691,-4.14635
10,523,1543.0,694.5,11.5,35.0,9.0,-1.78767,-1.78767,-1.78767,0.7691,-4.13393
10,524,1790.5,789.5,30.0,41.0,12.0,-3.0,-3.0,-3.0,0.769,-4.117
10,525,1999.5,718.0,22.5,38.0,10.0,1.30519,1.30519,1.30519,0.769,-4.08491
10,526,2172.0,820.0,32.5,37.0,11.0,-2.58445,-2.58445,-2.58445,0.769,-4.0717
10,527,2397.5,930.5,46.5,41.0,12.0,-3.0,-3.0,-3.0,0.7689,-4.06384
10,528,2675.5,1056.0,75.0,43.0,15.0,-3.0,-3.0,-3.0,0.7689,-4.05959
10,529,2826.0,1175.0,70.5,40.0,13.0,0.50654,0.50654,0.50654,0.7689,-4.05446
10,530,3035.5,1310.0,4.0,40.0,14.0,3.0,3.0,3.0,0.7688,-4.04823
10,531,3302.0,1453.0,30.5,44.0,15.0,-3.0,-3.0,-3.0,0.7688,-4.08656
10,532,2656.0,1055.0,68.0,37.0,12.0,-3.0,-3.0,-3.0,0.7688,-4.09388
10,533,2780.5,1175.0,1.5,35.0,12.0,3.0,3.0,3.0,0.7687,-4.10724
10,534,3013.5,1298.5,11.0,40.0,14.0,-2.62093,-2.62093,-2.62093,0.7687,-4.11446
10,535,3229.5,1443.0,4.0,40.0,15.0,0.87919,0.87919,0.87919,0.7687,-4.12998
10,536,3493.5,1597.0,11.0,45.0,16.0,-2.19156,-2.19156,-2.19156,0.7686,-4.14681
10,537,3792.5,1758.0,30.5,49.0,18.0,-3.0,-3.0,-3.0,0.7686,-4.18677
10,538,4010.0,1946.5,52.5,50.0,20.0,-3.0,-3.0,-3.0,0.7686,-4.19352
10,539,4259.5,2112.5,80.0,48.0,19.0,-3.0,-3.0,-3.0,0.7685,-4.20786
10,540,4186.5,1991.0,91.5,46.0,19.0,-2.13059,-2.13059,-2.13059,0.7685,-4.22745
10,541,3219.5,1563.5,5.0,37.0,15.0,3.0,3.0,3.0,0.7685,-4.20829
10,542,3445.0,1714.5,23.0,41.0,16.0,-3.0,-3.0,-3.0,0.7684,-4.20502
10,543,3695.0,1881.5,45.5,43.0,18.0,-3.0,-3.0,-3.0,0.7684,-4.19519
10,544,3827.0,2063.5,34.0,47.0,19.0,1.93544,1.93544,1.93544,0.7684,-4.18766
10,545,4016.0,2253.5,52.5,46.0,19.0,-3.0,-3.0,-3.0,0.7683,-4.15946
10,546,4289.0,2448.5,18.5,48.0,20.0,3.0,3.0,3.0,0.7683,-4.14902
10,547,3371.5,2375.5,2.0,40.0,18.0,3.0,3.0,3.0,0.7683,-4.11834
10,548,3570.5,2557.0,15.5,42.0,19.0,-3.0,-3.0,-3.0,0.7682,-4.12286
10,549,3802.5,2747.0,40.0,43.0,19.0,-3.0,-3.0,-3.0,0.7682,-4.09592
10,550,3813.0,2774.5,17.5,44.0,18.0,3.0,3.0,3.0,0.7682,-4.10615
10,551,3547.5,2783.5,30.5,41.0,17.0,-2.27799,-2.27799,-2.27799,0.7681,-4.10498
10,552,3785.5,2959.5,53.0,46.0,19.0,-3.0,-3.0,-3.0,0.7681,-4.08879
10,553,4064.0,3150.5,78.5,49.0,20.0,-3.0,-3.0,-3.0,0.7681,-4.10135
10,554,4130.0,3350.5,13.0,48.0,20.0,3.0,3.0,3.0,0.768,-4.10994
10,555,4174.5,3557.5,18.0,51.0,23.0,-1.43673,-1.43673,-1.43673,0.768,-4.12621
10,556,4301.0,3573.0,4.5,52.0,22.0,2.60635,2.60635,2.60635,0.768,-4.15085
10,557,4343.5,3681.0,0.0,47.0,20.0,0.72199,0.72199,0.72199,0.7679,-4.15136
10,558,4617.5,3883.5,1.5,49.0,21.0,-1.11283,-1.11283,-1.11283,0.7679,-4.13999
10,559,4783.0,4099.0,0.0,52.0,23.0,-0.29448,-0.29448,-0.29448,0.7679,-4.14593
10,560,4994.5,4330.5,0.0,54.0,25.0,-0.72037,-0.72037,-0.72037,0.7678,-4.14808
10,561,5300.0,4586.5,3.0,61.0,27.0,-1.56521,-1.56521,-1.56521,0.7678,-4.15589
10,562,4103.0,3481.0,8.0,52.0,23.0,2.72588,2.72588,2.72588,0.7678,-4.1248
10,563,3820.0,2953.5,1.0,45.0,20.0,2.75763,2.75763,2.75763,0.7677,-4.1114
10,564,3839.5,2543.5,16.5,43.0,18.0,-2.73977,-2.73977,-2.73977,0.7677,-4.11826
10,565,4096.5,2728.5,15.0,47.0,19.0,-0.42041,-0.42041,-0.42041,0.7677,-4.09393
10,566,4387.5,2918.5,25.0,51.0,19.0,-2.92878,-2.92878,-2.92878,0.7676,-4.07752
10,567,3544.0,2326.0,18.5,43.0,16.0,3.0,3.0,3.0,0.7676,-4.06178
10,568,2669.5,2246.0,33.0,39.0,17.0,-1.34279,-1.34279,-1.34279,0.7676,-4.0465
10,569,2892.5,1722.5,65.0,37.0,12.0,-3.0,-3.0,-3.0,0.7675,-4.04384
10,570,3147.0,1501.0,54.0,37.0,11.0,2.17634,2.17634,2.17634,0.7675,-4.0392
10,571,3316.0,1617.5,0.5,42.0,13.0,3.0,3.0,3.0,0.7675,-4.02934
10,572,3322.0,1749.0,0.5,40.0,14.0,-0.19802,-0.19802,-0.19802,0.7674,-4.04903
10,573,3388.5,1867.5,1.5,38.0,13.0,-0.50351,-0.50351,-0.50351,0.7674,-4.07
10,574,3645.0,1999.0,13.5,44.0,15.0,-3.0,-3.0,-3.0,0.7674,-4.08449
10,575,3939.5,2149.0,28.5,46.0,15.0,-3.0,-3.0,-3.0,0.7673,-4.07432
10,576,2348.0,1099.5,30.5,34.0,9.0,3.0,3.0,3.0,0.7673,-4.08385
10,577,1246.5,814.5,42.0,24.0,6.0,0.00468,0.00468,0.00468,0.7673,-4.11141
10,578,1170.5,512.0,52.0,24.0,5.0,-1.54971,-1.54971,-1.54971,0.7672,-4.11281
10,579,1159.5,380.5,4.5,24.0,5.0,3.0,3.0,3.0,0.7672,-4.10719
10,580,1302.0,433.5,13.0,32.0,7.0,-2.14125,-2.14125,-2.14125,0.7672,-4.08282
10,581,1570.5,505.0,11.0,40.0,8.0,-0.17433,-0.17433,-0.17433,0.7672,-4.08239
10,582,1793.5,594.5,0.0,43.0,11.0,1.79254,1.79254,1.79254,0.7671,-4.08942
10,583,1745.0,714.0,4.0,44.0,15.0,-0.92826,-0.92826,-0.92826,0.7671,-4.07984
10,584,1924.5,869.0,23.5,46.0,16.0,-3.0,-3.0,-3.0,0.7671,-4.08547
10,585,2104.5,1014.5,14.0,46.0,17.0,1.47445,1.47445,1.47445,0.767,-4.09732
10,586,2267.5,791.5,0.0,44.0,16.0,2.98385,2.98385,2.98385,0.767,-4.06946
10,587,2302.5,908.0,0.0,41.0,15.0,-0.23036,-0.23036,-0.23036,0.767,-4.08189
10,588,2562.5,1058.0,0.5,41.0,15.0,-0.80027,-0.80027,-0.80027,0.7669,-4.0662
10,589,2781.0,1215.5,5.5,44.0,17.0,-1.68829,-1.68829,-1.68829,0.7669,-4.09668
10,590,3051.0,1385.5,10.5,44.0,17.0,-1.80134,-1.80134,-1.80134,0.7669,-4.07914
10,591,3326.0,1558.0,16.0,48.0,18.0,-1.92016,-1.92016,-1.92016,0.7668,-4.07402
10,592,3604.0,1738.0,23.5,46.0,18.0,-2.36044,-2.36044,-2.36044,0.7668,-4.05721
10,593,3887.5,1922.5,0.0,49.0,19.0,3.0,3.0,3.0,0.7668,-4.05514
10,594,3317.0,1910.0,0.0,49.0,18.0,1.07327,1.07327,1.07327,0.7667,-4.06946
10,595,3486.0,2100.5,0.0,51.0,21.0,-0.58346,-0.58346,-0.58346,0.7667,-4.06587
10,596,2736.5,1578.5,0.0,43.0,19.0,2.12868,2.12868,2.12868,0.7667,-4.07359
10,597,2710.0,1771.0,3.0,43.0,20.0,-0.8607,-0.8607,-0.8607,0.7666,-4.07094
10,598,2834.0,1658.0,8.0,39.0,18.0,-1.12895,-1.12895,-1.12895,0.7666,-4.0612
10,599,3048.0,1686.0,16.0,41.0,18.0,-2.13198,-2.13198,-2.13198,0.7666,-4.05317
10,600,2681.5,1496.5,27.0,38.0,15.0,-1.3849,-1.3849,-1.3849,0.7665,-4.04577
10,601,2915.0,1072.0,36.5,37.0,12.0,-1.8429,-1.8429,-1.8429,0.7665,-4.04966
10,602,3141.5,690.5,54.5,32.0,9.0,-3.0,-3.0,-3.0,0.7665,-4.04327
10,603,3371.5,681.0,84.5,32.0,9.0,-3.0,-3.0,-3.0,0.7664,-4.02682
10,604,3496.5,510.0,0.0,33.0,7.0,3.0,3.0,3.0,0.7664,-4.00951
10,605,3766.0,580.0,0.0,37.0,7.0,-0.59811,-0.59811,-0.59811,0.7664,-3.99802
10,606,3728.0,661.5,2.5,40.0,10.0,-0.57562,-0.57562,-0.57562,0.7663,-4.01459
10,607,3894.0,763.0,0.0,40.0,11.0,0.07868,0.07868,0.07868,0.7663,-3.98988
10,608,3899.0,874.5,0.0,40.0,12.0,-0.16774,-0.16774,-0.16774,0.7663,-3.97877
10,609,3452.0,791.5,8.5,36.0,11.0,-0.85727,-0.85727,-0.85727,0.7662,-3.98281
10,610,3054.5,609.0,29.0,34.0,10.0,-3.0,-3.0,-3.0,0.7662,-4.00568
10,611,3301.0,709.0,54.0,37.0,10.0,-3.0,-3.0,-3.0,0.7662,-4.00861
10,612,3572.0,810.0,82.5,40.0,11.0,-3.0,-3.0,-3.0,0.7661,-4.02148
10,613,3478.5,868.5,0.0,39.0,10.0,3.0,3.0,3.0,0.7661,-4.00648
10,614,3531.5,846.0,1.5,37.0,11.0,-0.38412,-0.38412,-0.38412,0.7661,-3.99817
10,615,3706.0,958.5,22.5,39.0,12.0,-3.0,-3.0,-3.0,0.766,-3.9775
10,616,2968.0,1069.0,45.5,35.0,13.0,-3.0,-3.0,-3.0,0.766,-3.96683
10,617,3135.0,966.0,81.0,37.0,12.0,-3.0,-3.0,-3.0,0.766,-3.96234
10,618,3312.0,1065.0,117.5,40.0,11.0,-3.0,-3.0,-3.0,0.7659,-3.96548
10,619,3561.0,1181.5,157.5,42.0,14.0,-3.0,-3.0,-3.0,0.7659,-3.97452
10,620,3475.5,994.0,16.0,39.0,11.0,3.0,3.0,3.0,0.7659,-3.95377
10,621,3554.5,931.5,23.0,37.0,11.0,-1.54154,-1.54154,-1.54154,0.7658,-3.97005
10,622,3819.5,1041.5,32.0,39.0,11.0,-2.55493,-2.55493,-2.55493,0.7658,-3.95291
10,623,3995.5,1151.5,31.0,37.0,11.0,-0.26995,-0.26995,-0.26995,0.7658,-3.95142
10,624,4152.5,1261.5,4.0,37.0,11.0,3.0,3.0,3.0,0.7657,-3.9401
10,625,4421.5,1373.5,9.0,41.0,12.0,-1.71705,-1.71705,-1.71705,0.7657,-3.94022
10,626,3540.0,1376.0,11.5,36.0,11.0,1.09727,1.09727,1.09727,0.7657,-3.91675
10,627,3790.0,1042.0,17.0,35.0,10.0,-1.15394,-1.15394,-1.15394,0.7656,-3.90958
10,628,4001.5,1145.0,37.0,38.0,11.0,-3.0,-3.0,-3.0,0.7656,-3.90442
10,629,4225.5,1093.0,25.0,40.0,12.0,2.20386,2.20386,2.20386,0.7656,-3.87869
10,630,4376.5,1216.5,0.0,42.0,14.0,3.0,3.0,3.0,0.7655,-3.87727
10,631,3857.5,1288.5,6.0,39.0,14.0,-0.41431,-0.41431,-0.41431,0.7655,-3.85332
10,632,1982.0,958.0,16.0,31.0,14.0,1.81941,1.81941,1.81941,0.7655,-3.84654
10,633,901.5,719.0,34.5,26.0,14.0,-1.58378,-1.58378,-1.58378,0.7654,-3.82668
10,634,794.0,477.0,0.0,24.0,10.0,3.0,3.0,3.0,0.7654,-3.84928
10,635,946.5,579.0,1.0,31.0,12.0,-0.63917,-0.63917,-0.63917,0.7654,-3.8588
10,636,800.0,357.0,21.0,32.0,12.0,-3.0,-3.0,-3.0,0.7653,-3.86778
10,637,640.0,344.0,2.5,26.0,9.0,3.0,3.0,3.0,0.7653,-3.87015
10,638,679.5,425.0,7.5,30.0,11.0,-1.24838,-1.24838,-1.24838,0.7653,-3.87201
10,639,861.5,546.5,14.5,41.0,17.0,-1.99365,-1.99365,-1.99365,0.7652,-3.87283
10,640,1119.0,724.0,39.0,50.0,20.0,-3.0,-3.0,-3.0,0.7652,-3.85833
10,641,1264.0,924.0,2.0,49.0,20.0,3.0,3.0,3.0,0.7652,-3.84259
10,642,1268.5,991.0,0.0,45.0,19.0,0.3205,0.3205,0.3205,0.7651,-3.83691
10,643,1496.0,1181.5,2.5,45.0,20.0,-1.22177,-1.22177,-1.22177,0.7651,-3.82473
10,644,1650.5,1381.5,14.0,46.0,20.0,-3.0,-3.0,-3.0,0.7651,-3.84254
10,645,1744.0,1550.5,24.0,45.0,19.0,-2.53353,-2.53353,-2.53353,0.765,-3.8302
10,646,2004.0,1743.0,38.0,46.0,20.0,-3.0,-3.0,-3.0,0.765,-3.83098
10,647,1677.5,1314.0,53.0,37.0,16.0,-1.96659,-1.96659,-1.96659,0.765,-3.84158
10,648,1409.5,1259.5,0.0,32.0,14.0,3.0,3.0,3.0,0.7649,-3.84114
10,649,1594.5,1294.5,0.0,33.0,13.0,-0.39203,-0.39203,-0.39203,0.7649,-3.83521
10,650,1816.5,1429.0,19.0,44.0,15.0,-3.0,-3.0,-3.0,0.7649,-3.8344
10,651,1663.0,1588.5,45.0,48.0,19.0,-3.0,-3.0,-3.0,0.7648,-3.84332
10,652,1435.5,1151.5,75.0,39.0,16.0,-3.0,-3.0,-3.0,0.7648,-3.80592
10,653,1492.5,1027.5,107.5,37.0,15.0,-3.0,-3.0,-3.0,0.7648,-3.80365
10,654,1700.5,1177.5,135.0,37.0,15.0,-3.0,-3.0,-3.0,0.7647,-3.77957
10,655,1712.5,1088.5,0.5,35.0,11.0,3.0,3.0,3.0,0.7647,-3.7661
10,656,1912.5,1199.5,0.5,42.0,12.0,-0.52781,-0.52781,-0.52781,0.7647,-3.72972
10,657,2074.5,1137.5,0.0,40.0,10.0,-0.10558,-0.10558,-0.10558,0.7646,-3.75154
10,658,2377.0,1237.5,0.0,41.0,10.0,-0.70181,-0.70181,-0.70181,0.7646,-3.7176
10,659,2513.5,1341.0,7.5,42.0,11.0,-1.9899,-1.9899,-1.9899,0.7646,-3.71215
10,660,2587.0,1453.5,17.5,41.0,12.0,-2.41621,-2.41621,-2.41621,0.7645,-3.71731
10,661,2685.5,1563.5,0.0,41.0,12.0,3.0,3.0,3.0,0.7645,-3.71764
10,662,2740.5,1683.5,0.0,38.0,12.0,-0.27233,-0.27233,-0.27233,0.7645,-3.729
10,663,2945.5,1805.5,9.5,39.0,13.0,-2.567,-2.567,-2.567,0.7644,-3.71651
10,664,3097.0,1937.0,19.0,41.0,14.0,-2.48152,-2.48152,-2.48152,0.7644,-3.73673
10,665,3311.0,2061.0,2.5,39.0,15.0,2.92633,2.92633,2.92633,0.7644,-3.71941
10,666,3481.5,2213.0,7.0,40.0,16.0,-1.48565,-1.48565,-1.48565,0.7643,-3.71816
10,667,3217.5,2373.0,9.0,40.0,16.0,-0.16306,-0.16306,-0.16306,0.7643,-3.72284
10,668,3440.0,2534.5,2.0,41.0,17.0,0.843,0.843,0.843,0.7643,-3.7421
10,669,3615.5,2708.5,14.0,44.0,18.0,-3.0,-3.0,-3.0,0.7642,-3.75656
10,670,3875.5,2893.0,4.0,45.0,19.0,1.37702,1.37702,1.37702,0.7642,-3.76565
10,671,4140.5,3083.0,0.5,47.0,19.0,-0.01825,-0.01825,-0.01825,0.7642,-3.76901
10,672,4425.0,3273.0,6.0,49.0,19.0,-1.96262,-1.96262,-1.96262,0.7641,-3.78608
10,673,4637.5,3468.0,0.0,48.0,20.0,0.60185,0.60185,0.60185,0.7641,-3.78199
10,674,4744.0,3674.0,8.5,48.0,22.0,-2.29213,-2.29213,-2.29213,0.7641,-3.78064
10,675,3508.0,3873.0,5.0,43.0,22.0,2.74601,2.74601,2.74601,0.7641,-3.769
10,676,3611.0,4039.0,0.0,40.0,21.0,0.63363,0.63363,0.63363,0.764,-3.77628
10,677,3811.0,4252.0,0.5,46.0,23.0,-0.77881,-0.77881,-0.77881,0.764,-3.81037
10,678,3944.5,4464.0,0.0,44.0,22.0,-0.44233,-0.44233,-0.44233,0.764,-3.81862
10,679,4104.5,4692.0,0.0,50.0,26.0,-0.62012,-0.62012,-0.62012,0.7639,-3.81766
10,680,4355.0,4958.5,2.5,56.0,28.0,-1.37236,-1.37236,-1.37236,0.7639,-3.81795
10,681,4635.0,5241.0,7.5,57.0,29.0,-1.97976,-1.97976,-1.97976,0.7639,-3.8196
10,682,4915.0,5539.5,12.5,60.0,32.0,-2.0025,-2.0025,-2.0025,0.7638,-3.83274
10,683,4045.0,4138.0,17.5,52.0,28.0,2.54164,2.54164,2.54164,0.7638,-3.84577
10,684,3354.0,4353.0,22.5,47.0,27.0,-0.08733,-0.08733,-0.08733,0.7638,-3.86885
10,685,3343.5,4541.0,6.0,46.0,25.0,3.0,3.0,3.0,0.7637,-3.90237
10,686,3492.0,4798.0,1.0,48.0,27.0,0.4201,0.4201,0.4201,0.7637,-3.94122
10,687,2786.5,3735.5,6.0,48.0,24.0,1.75542,1.75542,1.75542,0.7637,-3.97522
10,688,2262.0,2795.0,11.0,40.0,20.0,1.24713,1.24713,1.24713,0.7636,-3.96753
10,689,2471.5,2998.5,19.0,45.0,21.0,-2.37312,-2.37312,-2.37312,0.7636,-4.00745
10,690,2580.5,3211.5,0.0,49.0,22.0,3.0,3.0,3.0,0.7636,-4.05394
10,691,2627.5,3380.0,1.0,51.0,24.0,-0.5385,-0.5385,-0.5385,0.7635,-4.05988
10,692,2832.5,3524.0,7.0,48.0,22.0,-1.85616,-1.85616,-1.85616,0.7635,-4.07892
10,693,1854.5,3689.5,17.0,42.0,20.0,-0.54613,-0.54613,-0.54613,0.7635,-4.09769
10,694,1380.5,3173.0,0.0,37.0,17.0,3.0,3.0,3.0,0.7634,-4.10094
