episode,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
80,2370028.5,1478308.0,5791.5,36054.0,10485.0,-0.0782,1.63568,-3.0,3.0,0.3836,0.0015,0.05,-2.40925,0.352329,1080,42.0
81,2605944.0,3796110.0,5639.0,42543.0,16092.0,-0.06575,1.67336,-3.0,3.0,0.5924,0.0009,0.05,-2.27963,0.356007,1080,42.8
82,2901550.0,1337401.5,4998.5,36006.0,10511.0,-0.06164,1.60872,-3.0,3.0,0.3151,0.0012,0.05,-2.13355,0.35529,1080,41.3
83,2992899.0,1999199.5,5750.5,37969.0,11672.0,-0.0896,1.65581,-3.0,3.0,0.4,0.0012,0.05,-1.96725,0.351695,1080,42.8
84,2364464.0,3661179.5,6118.5,42130.0,16914.0,-0.10642,1.65011,-3.0,3.0,0.607,0.001,0.05,-2.3902,0.344216,1080,42.5
85,2640973.5,1183468.5,5137.5,35701.0,9747.0,-0.06221,1.59158,-3.0,3.0,0.309,0.0013,0.05,-2.24626,0.340382,1080,41.6
86,2725000.0,767522.0,5619.0,33347.0,7932.0,-0.09219,1.63305,-3.0,3.0,0.2194,0.0016,0.05,-2.13172,0.334238,1080,40.8
87,2346153.0,1858877.0,6046.0,38118.0,12058.0,-0.10187,1.67147,-3.0,3.0,0.4414,0.0014,0.05,-2.00551,0.335947,1080,41.2
88,2722544.5,1592270.0,5962.5,36436.0,10444.0,-0.10881,1.62507,-3.0,3.0,0.3685,0.0014,0.05,-2.14373,0.342306,1080,39.0
89,2854330.0,1029141.0,5779.5,34536.0,8348.0,-0.05924,1.62152,-3.0,3.0,0.2646,0.0015,0.05,-2.22888,0.332544,1080,42.2
90,2987684.5,2226339.0,5961.0,38770.0,12648.0,-0.08498,1.67758,-3.0,3.0,0.4265,0.0011,0.05,-1.98683,0.341618,1080,42.8
91,3012596.5,2976018.5,6360.0,37982.0,11782.0,-0.1045,1.64978,-3.0,3.0,0.4964,0.0011,0.05,-1.91307,0.334917,1080,44.1
92,2668656.0,2075811.0,6463.5,37919.0,12428.0,-0.0983,1.63959,-3.0,3.0,0.4369,0.0014,0.05,-1.83434,0.326407,1080,39.2
93,2621517.5,2835223.0,5813.0,39944.0,14309.0,-0.07155,1.64797,-3.0,3.0,0.519,0.0011,0.05,-1.91081,0.338165,1080,42.7
94,3242755.5,1044234.5,5523.5,34496.0,7952.0,-0.07781,1.64206,-3.0,3.0,0.2433,0.0013,0.05,-1.96447,0.330926,1080,42.6
95,2688463.5,5994627.0,42525.0,45618.0,20304.0,-0.19469,1.77876,-3.0,3.0,0.687,0.0049,0.05,-1.8013,0.340495,1080,43.2
96,2658217.5,2019623.5,15034.0,37973.0,12355.0,-0.14827,1.75073,-3.0,3.0,0.4304,0.0032,0.05,-1.90643,0.333566,1080,41.6
97,2857549.5,1875810.5,6333.0,38263.0,12001.0,-0.09019,1.67668,-3.0,3.0,0.3958,0.0013,0.05,-2.20729,0.347754,1080,42.3
98,2604192.0,863338.0,5382.0,32922.0,7589.0,-0.05436,1.56606,-3.0,3.0,0.2486,0.0015,0.05,-2.10081,0.335036,1080,41.4
99,4043014.0,3818843.0,190898.0,37687.0,12334.0,-0.24807,1.77828,-3.0,3.0,0.4742,0.0237,0.05,-2.07319,0.332348,1080,43.4
100,3009718.0,2056236.5,93954.0,38781.0,12604.0,-0.20611,1.74039,-3.0,3.0,0.3985,0.0182,0.05,-1.85109,0.327174,1080,43.8
